,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
R-HSA-139910,-0.05616142,-0.0032707434,0.045972582,-0.0007351957,0.0146059245,0.0142465765,-0.0757668,-0.018510757,0.009804622,0.01142896,-0.008157117,0.041897126,0.062065754,-0.030903704,-0.0024148375,0.030697435,-0.03456238,-0.019511366,0.026650047,-0.07052066,-0.00866591,-0.05185869,-0.021248791,0.015074156,-0.013541855,0.0052332506,-0.004765693,0.018766139,-0.020469995,0.00484382,-0.059420593,-0.058434356,-0.04408721,-0.033839144,0.022585262,-0.0038901903,-0.045901276,-0.007663912,0.067190185,0.010440119,0.021925032,-0.06563397,-0.012585041,0.050058797,0.016504569,0.03595776,0.07669419,0.025848543,-0.047378503,0.049962454,0.03614049,0.0006376542,0.044043824,0.015034585,-0.044006612,0.009916481,-0.00091882795,0.042524256,0.045640886,-0.009563881,0.008106642,-0.028627401,0.006653575,0.025255146,0.033872023,0.048788823,-0.038913652,0.025300674,-0.0090348795,0.03702833,-0.07989547,0.033243913,0.02220218,0.028459748,-0.045733325,0.020322468,0.01711098,-0.019463595,0.013934793,-0.08071656,-0.011736878,0.009912204,0.00809262,-0.037109893,-0.0040440266,0.017686255,-0.046604387,-0.043197036,0.015613272,0.03356671,-0.004035713,0.02915505,0.049692713,0.0051056035,-0.034560528,0.03767442,0.012826515,0.09927516,0.044173896,-0.025136596,-0.044466436,-0.026783604,0.08075705,0.029018022,0.0050674584,0.06608906,-0.024728378,0.041064084,0.07369844,0.036142785,-0.057510942,-0.07240912,-0.00042700395,0.007997464,-0.045898337,0.01819253,-0.016542688,-0.007681788,0.017796764,0.006460283,-0.005214356,-0.019291257,0.015208229,0.014580904,-0.022984881,-0.018315582,0.03597067,0.0025822856
R-HSA-3656244,0.017391007,0.029054083,0.026949314,-0.06507272,-0.0486239,-0.002605856,-0.03717236,-0.0015067831,-0.00035512634,0.027810413,-0.054440405,0.039157633,0.050151363,-0.026533289,0.0041133873,0.0030807238,0.15931167,-0.019751992,0.025443578,0.0077332295,-0.013511066,0.01894543,-0.057972647,0.028112942,-0.021782516,0.0128979795,0.07653809,-0.03197455,-0.02052637,-0.013621725,0.025822073,-0.004873004,0.0121562015,-0.017673783,0.00594626,-0.074522525,-0.029745582,0.09172439,-0.01704434,-0.042209353,0.021825708,-0.018359425,0.0007579275,-0.014285337,0.058471844,-0.06986915,0.02943993,-0.027687717,-0.0025083993,0.012082618,-0.018308789,0.04007373,-0.0077171447,0.041057374,0.033184543,0.00068577856,0.07902009,0.0594347,0.017316751,0.00639509,-0.07910855,-0.063242845,0.051631615,0.10840229,-0.040331334,-0.062695265,-0.053401604,0.003709009,-0.014698297,-0.007680393,-0.012719808,-0.027179033,0.00662335,-0.08290217,-0.06829176,0.03567899,0.024024386,0.025206117,-0.048392057,0.053010236,-0.032506127,0.08611501,0.026160628,0.116860524,0.04723904,0.022227645,-0.029795274,-0.0132088065,0.034205034,-0.02954531,-0.03364393,-0.031419277,0.07293834,0.033582836,0.02196315,0.005526554,0.0030567334,0.06236569,-0.05059412,-0.013573049,0.023614552,-0.02297184,-0.0022885893,-0.07638771,0.067646466,0.06670126,0.054173853,0.059758022,0.0846099,-0.08606773,0.035767935,-0.1343138,0.016457466,-0.039594933,0.033173583,-0.015994318,-0.008578453,-0.024033476,-0.015422415,0.03786879,0.017990824,-0.035884008,0.011667364,-0.039423987,0.055129766,0.02860698,0.034035984,-0.04861071
R-HSA-140837,0.023280006,-0.13901052,0.026758153,-0.045727834,-0.051764954,0.19364706,-0.008027529,0.07105187,0.1795261,-0.07868861,0.014766681,-0.047799084,0.04158791,0.07193899,-0.17875086,-0.058786724,-0.15290596,0.05852396,-0.06812155,-0.13218562,0.048780702,-0.06924261,0.041215304,-0.027318727,-0.00019112602,0.017309207,-0.07926372,0.2177095,-0.024603399,0.03477434,-0.027817756,-0.05555558,-0.08566923,0.067083016,0.13154534,-0.011088308,0.11124132,0.13340822,0.016446,0.007308891,-0.018449374,-0.064604044,-0.0163844,-0.031932443,0.043415837,0.17701074,0.019154927,-0.06871883,0.05606095,0.20054577,-0.027776632,0.00904456,0.049583547,0.014435443,0.09167167,-0.104805276,0.038185317,-0.11444877,-0.022973802,-0.08147459,-0.062272906,0.0063443407,0.048270866,-0.057901338,0.0998982,0.104873985,-0.13392943,-0.13580176,-0.00701043,0.13977128,-0.058652885,-0.065411374,0.09432601,-0.06816248,0.0625129,-0.11747556,0.16722848,-0.016814584,-0.14043862,0.031531867,0.027484454,0.07451545,-0.11541692,0.014071297,-0.10821286,0.10613126,-0.014191851,-0.09322935,-0.043425243,-0.085365355,0.09681873,-0.018037317,-0.027999023,-0.05752727,0.036538832,0.011878692,0.14931968,-0.07485698,-0.09629218,-0.010610228,0.0012247786,-0.16074452,0.03447747,0.1999117,-0.09993102,0.028927598,-0.053891357,-0.15275016,0.019478578,-0.08021746,-0.08161604,0.057847302,0.03905487,-0.11721952,0.06485006,-0.110223986,0.015700633,-0.05155328,-0.07464258,-0.08406382,-0.037604216,0.03781392,-0.09166773,-0.054053627,0.025903897,-0.11334962,-0.020335719,-0.18083964
R-HSA-2559586,0.0047687553,0.0043480024,0.12111553,0.12715136,0.09788135,0.022918712,0.16003516,0.003476603,0.013039353,0.08375017,-0.005420491,-0.070531234,0.08131609,0.16256568,0.083598584,0.15677275,0.078819916,0.06303002,-0.13110732,-0.01768554,-0.0012128735,-0.11495466,-0.096644066,-0.017466541,0.08186251,-0.156668,0.060465757,0.035140406,0.06323925,-0.07348269,-0.08464171,0.06521395,0.061654583,0.09759268,-0.10213188,-0.07927011,-0.002870622,-0.08464915,0.010216821,-0.090489104,0.032019787,0.005204629,0.003270068,0.0026569031,0.023006093,0.0745655,-0.08912075,-0.06973778,0.039661787,0.0050803926,-0.06853097,0.052967213,0.1119924,-0.014399895,-0.06725323,0.074208826,-0.007217679,0.05595447,0.08997624,0.09513517,0.09063184,0.060663443,-0.10421313,0.031536,0.112517655,-0.063631274,-0.082690924,-0.036551904,0.012442898,-0.001146432,-0.066006616,0.124956585,-0.009008206,-0.022979101,0.08045348,-0.16027643,-0.079293616,0.119521186,0.014062522,-0.097986996,0.017058186,0.033493742,-0.04751121,0.12346065,0.001752554,0.056757692,0.036281835,-0.013033371,-0.077280164,0.119993225,-0.13293551,0.018208237,0.0040440485,-0.05558921,-0.044496965,-0.06723574,-0.08807809,0.039902072,-0.04840842,-0.08846472,-0.027490212,-0.047585476,-0.08018404,0.088822655,-0.054330796,-0.16669622,-0.04242431,0.070211306,-0.052821413,-0.13093075,-0.0067398194,0.089515075,0.091974586,-0.012492571,-0.048543,-0.03053753,-0.06990011,-0.07291188,-0.0025481991,0.02444037,0.11730641,0.12100271,-0.012310166,-0.034927078,0.097167425,0.13066475,0.0413162,-0.034318514
R-HSA-9603381,-0.054472275,0.0336047,0.0008381326,0.006201829,0.04835573,0.01448361,-0.046044864,0.005143052,0.019426888,0.010136538,-0.027050653,0.02734577,0.036582947,-0.01398695,-0.029798506,0.041811608,-0.026836704,0.009425266,-0.012661619,-0.01478645,-0.017921492,-0.022929925,-0.022300873,0.038871378,-0.06160661,-0.040645897,0.013686101,0.01998704,-0.018934118,0.07218053,-0.01595014,-0.07066279,-0.0074893152,-0.006432414,0.026745774,0.0050699655,0.0006885645,-0.003883847,0.021068068,0.021765126,0.058017273,-0.026399242,-0.0025619233,0.028485632,0.015725292,-0.015219504,0.024564786,0.002309965,-0.0028466966,0.035538826,0.017316807,-0.017488498,0.0061119557,-0.00937737,-0.028577274,0.0063280705,0.051856942,0.045367002,0.0043844497,0.004984841,-0.013664264,-0.0034628988,0.031244531,0.04050574,-0.008614656,0.057667073,-0.024459796,0.01897592,0.025566036,0.015999796,-0.046102792,0.039452933,0.02165395,-0.0007565088,-0.019267792,-0.008270881,-0.0077594817,-0.022400137,-0.02533383,-0.02414877,-0.037764244,0.053315494,0.023649879,0.009179114,0.016663136,0.029623717,-0.04653659,-0.047051795,0.023110246,-0.0015758164,0.014186024,0.021756759,0.040146932,0.009986673,-0.018053474,0.033936735,0.0067471117,0.04193215,-0.020869598,-0.014725061,-0.023345053,-0.050344292,0.036088664,-0.021152232,0.02477086,0.03525479,-0.046777025,0.050844353,0.03705916,-0.0037148236,0.00613877,-0.054017484,0.026045382,-0.045560017,-0.026785998,0.021376576,-0.02529024,0.0141845895,0.014616191,0.0056505157,-0.048096586,-0.022054285,0.0032688007,0.016500412,0.013179252,0.031096835,0.033609603,-0.015058922
R-HSA-77350,0.13959034,-0.031004664,0.106002726,0.03329175,-0.06479466,-0.19199319,0.022985335,-0.035874717,-0.06307495,-0.020917807,0.16486304,-0.13439201,-0.19236176,-0.23741692,0.032777432,0.12959321,0.106711,0.022950085,-0.07827023,0.05755375,-0.034213696,0.029281259,-0.05161824,0.15497774,0.03590741,-0.1555185,0.1671905,0.01021038,0.25520012,0.0014778078,0.2159701,0.012126774,0.12603517,-0.19431388,0.0061349496,0.004445119,0.18876183,-0.09020365,0.113987364,0.15988567,0.023806792,-0.08765342,-0.021589072,0.15969147,0.04371376,0.27404445,-0.0239686,-0.05487211,0.0026872156,-0.2527837,-0.0011576042,-0.10752052,-0.07221621,-0.019534655,-0.12616402,0.0004783275,-0.07623076,-0.0039538965,0.13776755,-0.16419226,0.05180245,-0.009570991,0.21871711,0.022839362,0.031987593,0.20003894,0.09489656,0.051389623,0.07027152,0.0027046409,0.007382311,-0.0010419637,0.05217142,-0.10874823,0.020960554,0.04817304,-0.14236215,0.076935574,0.19898973,0.080931276,0.11846046,-0.017245416,0.009331474,0.054821085,-0.105744496,-0.16213629,-0.11974509,0.17669746,-0.1108948,0.22526467,-0.17024913,-0.028574,0.071205884,0.074684784,-0.06773912,-0.10946061,-0.10611775,-0.21383154,0.05125634,0.09922813,-0.064878784,0.102516055,-0.14941324,-0.16919832,0.05312836,-0.028323054,-0.01215389,0.07256444,-0.1502023,0.031178467,0.056800723,0.06487535,-0.29131287,0.33327416,-0.046223506,0.13726845,0.077423744,0.105910994,-0.20695265,0.11921309,0.09681581,0.23748237,-0.0886312,0.07457916,0.20414576,-0.119017184,-0.0024860203,0.06933196
R-HSA-193634,-0.056514986,-0.104301974,0.13476114,0.019703098,-0.0963421,0.11105937,-0.23412743,0.0098155225,-0.07367806,-0.10519873,-0.13652162,0.1040792,0.045104835,0.027064174,0.14292647,0.15799104,0.15964738,-0.0020244662,0.22678351,-0.14930104,-0.031955563,-0.21255565,-0.05689253,-0.1103982,0.1602656,0.20756632,0.025701016,-0.11645481,-0.26739976,-0.16164388,-0.094588324,-0.061154645,-0.13272275,0.022290451,-0.1462247,-0.16547759,-0.32093212,-0.047429707,0.16830552,-0.14332947,-0.10331558,-0.26177585,-0.047579277,0.039305292,0.07201514,0.2311112,0.27124405,0.025824042,-0.21634676,0.15411955,0.039696008,0.082787186,0.16165172,0.25024188,0.007299248,0.09457526,-0.05197207,-0.010873526,0.113709085,-0.15918912,0.10747009,-0.2232726,-0.06875431,-0.08510751,0.11549274,0.030341612,-0.13716148,0.080193445,-0.12208748,0.10420933,-0.12402122,0.0595955,-0.0023863055,0.11987499,-0.13038549,0.25670868,-0.026435915,-0.09665116,0.0934583,-0.11975722,-0.0056905374,-0.23959287,-0.011555681,-0.16102853,0.04867264,0.0103022605,-0.1611397,0.07571031,-0.069654316,-0.14670101,-0.04778626,0.016162481,0.07768738,-0.18074265,-0.0046087187,0.07585274,0.08557391,0.1986859,0.20388699,0.033526447,-0.08158547,0.110871285,0.10976611,0.073709905,-0.11583865,0.22279678,0.1097821,-0.0067284964,0.24889536,0.15521233,-0.12209451,0.002048783,-0.1508325,0.015645891,-0.1350991,-0.10988916,-0.042775426,0.06574611,0.034601036,-0.055221632,0.05848475,-0.047642577,-0.03732276,-0.08002048,-0.18843275,-0.13890149,-0.029357098,0.103122175
R-HSA-5684996,0.114574626,-0.25072503,0.07658164,0.0005427156,-0.06345357,-0.13513191,0.11697695,0.1372484,0.07460527,-0.4021539,-0.07774186,0.25838137,0.079797804,0.04388131,0.17499661,-0.21171068,-0.07031447,0.12566027,0.012435323,0.23765972,-0.10782232,0.047980793,0.122071624,-0.13767806,0.32630903,0.29040924,-0.21220417,-0.3153425,-0.4396017,0.08357265,0.28086448,-0.15923947,0.28916353,0.13701856,0.21465015,0.10803135,-0.13451694,0.2648647,-0.11963956,-0.33912274,-0.10034236,-0.20778978,0.20720404,-0.2695648,0.19311783,0.36327514,-0.08531276,0.15213485,-0.25961837,0.31993327,-0.14158595,-0.17906058,0.0014888751,0.08185163,-0.007055342,0.2374855,-0.1034477,-0.2718137,-0.11061471,-0.19612274,-0.3667494,-0.2051662,-0.18224742,-0.39444923,-0.08342016,0.32510567,-0.02149686,0.048306156,-0.0064063035,-0.28601864,0.112416595,0.28490174,0.06553856,0.13090882,0.29047585,0.109207064,-0.40365404,0.0911627,0.314506,0.016245227,0.23172255,0.29933858,-0.013078306,0.01596241,-0.026275601,-0.11854284,0.04824965,0.3039105,0.1409344,0.15003556,-0.17232311,-0.36091653,0.11472276,-0.350865,-0.12782834,0.0896067,0.15494958,-0.2994689,0.16507125,0.20865369,0.38790402,-0.2689771,0.24158676,0.2016856,-0.39077428,-0.018916838,-0.3237151,0.31906727,-0.16345368,0.069595896,-0.2921441,0.12638068,-0.30871016,-0.13502425,-0.29374623,-0.3556678,-0.0495098,0.29445755,0.2928847,-0.34484425,-0.26605612,-0.2529996,-0.022938423,0.13304974,-0.08000307,0.3453482,0.20129178,0.24643162
R-HSA-212300,-0.029839985,-0.049922645,-0.0026525594,0.061850704,0.07207535,0.0068466016,-0.053811185,-0.0344686,0.0033912696,-0.017296262,0.0143358605,0.056326196,0.019300938,-0.02553071,-0.05628536,-0.016526178,0.012882844,0.007383149,-0.018371237,-0.083554216,0.0027189814,-0.039862625,0.009515448,0.07814701,-0.062125962,0.0019536987,-0.055210337,0.00082138553,0.014083704,0.09300681,-0.078323916,-0.0041823722,-0.066124976,-0.030563043,0.02922545,0.04347478,-0.02114692,-0.03624845,0.08915598,0.029357895,0.0742047,-0.09609356,-0.0030859632,0.05240652,0.01771074,-0.021658093,0.03033135,0.045622855,0.013067117,-0.030518439,-0.079932794,0.015491283,0.054823034,-0.08330933,-0.041582134,0.0074297665,0.006529322,0.016435685,0.029725779,0.06295246,0.047396556,-0.03002018,0.008693496,0.06446345,-0.023379814,0.06381951,0.0005452931,0.058523074,0.041844305,0.043663517,-0.03879537,0.04059895,0.07246539,-0.038262703,-0.016286604,-0.005399557,0.012843206,-0.011200938,-0.048631348,-0.0385422,-0.043590546,0.076774605,-0.032756343,0.0019995552,-0.008685475,0.015293501,-0.03176187,-0.07624735,-0.0064312927,-0.04319577,-0.0049185026,0.045965407,0.037248567,-0.0017308313,-0.027773028,0.01311362,0.041494388,0.11191856,0.020152766,-0.056654114,0.012088556,-0.07700508,0.048864193,0.042703684,0.05398571,0.043733314,-0.008372139,0.0015966147,0.08272101,-0.03139976,-0.00470981,-0.10879347,0.08199896,-0.0020125061,-0.0489468,0.005478695,-0.011899004,-0.052956685,0.047350153,-0.0047554187,-0.062544346,0.03197005,0.04238885,0.018041382,-0.035042804,-0.034561563,-0.016891174,-0.055300027
R-HSA-70171,-0.011929957,-0.17565446,-0.28917512,0.08901329,-0.13931249,0.16694139,-0.33912337,0.3341823,-0.25887188,0.05824129,0.46204883,-0.044686835,-0.034508772,0.06477912,0.0022776462,-0.049736056,-0.1354112,0.52969736,-0.12934816,0.2188487,-0.42119464,0.025970884,0.15024821,-0.043083217,-0.12791033,0.29821834,-0.18468863,-0.27326328,-0.08546673,-0.22826226,-0.0017315075,0.039928414,-0.042278837,0.010929106,0.005811099,-0.16854523,-0.13023818,-0.5278717,-0.17982186,0.31715167,-0.2285118,-0.09478566,-0.44441578,0.12514311,-0.4194482,0.486987,-0.033939302,-0.18536824,-0.0011650231,-0.12351833,0.41895485,-0.059911735,-0.35761473,0.015016639,-0.12587154,-0.067041054,-0.17743737,-0.25587073,0.46680203,-0.3234146,0.07738429,-0.22543617,0.51381797,-0.14014116,0.27511284,-0.06553394,-0.017129982,-0.020585984,0.51275873,-0.12524025,-0.105476476,-0.1144836,-0.22496168,-0.39134943,-0.11424178,0.090201065,-0.19976605,-0.41252378,0.22772998,0.025271293,0.38663802,-0.07820293,-0.42744547,0.2869724,0.10325824,-0.12863442,-0.3620888,0.24917613,0.1471985,-0.1626144,-0.44383997,0.18862326,0.1312169,-0.04877231,-0.24873441,-0.44312853,-0.30096626,-0.42153665,-0.46436003,-0.049412332,0.07565408,-0.017879054,-0.27921656,0.03561368,0.276885,0.2753257,-0.13230209,0.4062583,-0.4461161,-0.18817699,-0.14446154,0.23171124,0.16403568,0.07565929,-0.15587227,0.18913013,-0.03063589,-0.50743175,-0.43210876,-0.01989335,0.034460615,0.3189446,0.0073722824,-0.07516562,0.13725337,-0.09932259,-0.47340623,0.090384886
R-HSA-9020702,-0.23750874,0.046188295,0.18360779,0.103230916,-0.03711335,-0.26263103,0.26332608,0.08102191,-0.13963388,-0.32537627,0.33269966,-0.07365292,0.30787498,0.53716505,0.1915816,-0.03844108,0.099705234,-0.24729976,-0.36415735,-0.15955994,-0.18557869,0.010290489,0.09467916,-0.19519323,0.08682594,-0.2168433,0.11549055,-0.19845569,0.26929525,0.10031976,-0.110760264,0.066912584,-0.15231325,-0.16894151,0.057003602,-0.10013825,-0.26171324,0.07870513,-0.4615547,0.047358125,-0.11175467,0.34203812,-0.01043325,0.18446922,-0.23340888,-0.020244189,-0.29934755,0.09300129,-0.0795641,0.32944584,-0.10965017,-0.11126652,-0.003364456,-0.38434905,-0.0082117,0.0969541,0.080008656,-0.1920927,-0.22462402,0.6032361,0.038561303,0.027476845,-0.3695162,-0.039434217,0.04269682,0.16096391,0.002558602,-0.161499,0.2730839,-0.00394426,-0.098562494,-0.166233,-0.10497366,-0.016867068,0.04280741,-0.1915682,-0.010139734,-0.02529518,0.345338,-0.2955183,0.31584445,-0.13483016,-0.19302279,0.2807072,0.19311652,-0.19303268,0.20043653,0.10903883,0.14392619,-0.026701808,-0.028513167,0.1387787,-0.16748208,0.29368472,0.1981025,-0.0345219,0.0497332,0.06543409,0.016893907,-0.15969653,-0.16271615,-0.2216444,0.24367867,0.24457517,0.2518848,-0.21920608,0.031208362,-0.12654546,0.09575194,-0.09866511,0.08777166,0.119889826,0.009470969,-0.047305554,0.038069837,-0.15390342,0.15551417,-0.17195556,0.24170402,-0.18820162,0.049592953,0.092914455,-0.26452303,-0.15385239,-0.11884836,0.17656416,-0.035324812,-0.17309979
R-HSA-5688031,-0.010025168,-0.09154179,0.08874722,-0.16162252,-0.1668592,0.09458229,-0.098347306,-0.046498373,-0.043516573,-0.018227063,-0.15517429,0.088496536,0.02329171,0.0098114535,0.12278521,0.02975256,0.31691822,-0.10742123,0.16726762,0.0012792423,0.101765476,-0.07590481,-0.14100686,-0.16695666,0.12121807,0.20660633,0.00028146524,-0.15016451,-0.054089956,-0.25295937,0.0644723,-0.042382143,-0.133636,0.18751356,-0.29221943,-0.21313389,-0.06373679,0.06062285,-0.07648207,-0.14985666,-0.051268518,-0.078593895,0.035204425,0.07185418,0.041097168,0.045429252,0.14321193,-0.05196762,-0.06280822,0.036498763,-0.03217302,0.097520165,-0.09372363,0.24237308,-0.015921855,0.06814998,-0.0021088012,0.08764483,-0.07988535,-0.12635648,-0.011340756,-0.12927336,0.024779154,0.094963856,0.029642295,-0.26168463,-0.25061834,-0.15269133,-0.15437937,0.21796851,-0.09316881,-0.09673328,-0.013732966,-0.044011787,-0.16055393,0.16786495,-0.14448762,-0.10456464,0.054057926,0.05066428,0.035121627,-0.11206412,0.011768745,0.048468847,0.1382697,-0.16310889,-0.15519786,0.18971561,-0.012487866,-0.051536515,-0.02329046,-0.03361988,-0.0044667292,-0.038215812,0.060166888,0.14710194,0.102424555,-0.016760502,-0.035817254,0.043580044,-0.018507587,0.24907409,-0.07264401,-0.0760004,-0.15153685,0.077273615,0.14840016,-0.028104752,-0.02517087,0.013090029,0.0321251,0.10394937,-0.12514812,-0.028323306,-0.10840947,-0.046269618,-0.034517135,-0.015478019,0.102135554,-0.09400665,0.072520494,-0.020364158,0.060831122,-0.04054136,0.057695642,0.11342764,-0.0071552694,0.15327558
R-HSA-5655862,0.030746575,-0.050200924,0.060278542,-0.066531405,-0.03963663,-0.005718875,-0.030869287,0.004532735,-0.05251691,-0.028017756,0.05712002,0.0020416304,0.14181623,0.06327395,-0.033150855,-0.0024897102,-0.08396026,-0.05083487,0.0011312357,-0.042222798,-0.0051942356,0.028490573,-0.055424754,0.053847015,0.006289035,-0.016737401,0.0023156824,0.026265074,-0.09406975,0.045891054,-0.011040149,0.023737222,-0.07535921,0.04684823,0.104204535,0.03896512,-0.04496104,0.010120096,0.053761933,-0.01539566,0.015647512,0.066056624,-0.04580646,0.05249374,-0.022198167,-0.104684405,-0.018221293,0.021003822,-0.0063457876,0.022213707,-0.031169705,-0.024798477,0.016481498,-0.082083985,-0.055299,-0.046487622,0.01315495,0.08128344,-0.011740652,0.10199007,0.026897512,-0.022826944,-0.08268616,-0.03367468,-0.05006259,0.030073332,0.027669018,0.037336178,-0.011407025,-0.032949504,0.04065428,0.030232325,-0.05542333,-0.10070624,0.0005071908,-0.09305227,0.10309678,-0.06635364,-0.015421698,-0.05209433,0.0012693796,0.021099351,0.050278466,-0.040356815,-0.00046018558,0.01944677,-0.04875123,0.020257734,0.10298608,0.09037048,-0.022135623,-0.011615261,0.009572409,0.053379707,-0.031435855,0.031102998,-0.009220677,-0.056320105,0.04215583,0.06668784,0.054885,-0.082750134,0.024217185,0.053605348,-0.067434944,-0.023057777,0.0012227558,-0.017726656,0.002630718,-0.04995724,0.034173235,0.0048495457,0.04506131,0.010020964,-0.055401355,-0.02218613,0.038358457,0.030084647,0.021066802,-0.010314878,0.074649125,-0.091768585,0.094759576,0.04572435,0.06482556,-0.06833245,0.106695086,-0.12347023
R-HSA-5675482,0.105356485,0.04145885,-0.047231324,-0.2021156,-0.0012393445,0.09108097,-0.2123774,-0.17673016,0.063797966,0.040255867,0.22655582,0.30465794,0.21889076,-0.20779811,0.026809897,-0.06750719,-0.29974705,0.09868271,0.19523922,-0.31720743,0.05571846,-0.075665966,0.07349454,0.0077826045,-0.1256145,-0.054734502,0.13574007,-0.06577706,0.11460536,-0.040627837,-0.09259933,0.050413392,-0.08021548,-0.33604094,0.154165,0.12702659,-0.0986479,-0.021320831,0.18571056,0.13337205,0.24405552,-0.17058596,0.23612426,0.01758987,0.26203215,-0.035639744,0.08229924,0.19360635,-0.13173696,0.2178343,0.06722832,0.22974937,-0.16528803,0.15808676,-0.06571574,-0.2703829,-0.048729658,0.28961435,0.037469983,0.03359374,-0.2600375,-0.059224777,0.08808634,0.11367221,0.07827297,-0.056660883,0.15469515,0.0137396185,0.123167075,0.09134205,-0.2879184,0.0818696,0.02303376,0.25982288,-0.01119167,0.023677625,0.15288703,-0.10181638,-0.064065225,-0.13589479,0.0056141503,0.013815489,-0.09785047,0.006200428,0.27702546,-0.051201962,-0.09282971,-0.11714914,0.1852621,0.013264893,-0.038062807,0.07488365,0.047563754,0.28188723,0.10699076,0.16068637,-0.13709685,0.03688649,0.23923972,-0.2472288,0.07660098,0.029168032,0.21212995,0.17536747,0.26823944,-0.02152836,-0.031708557,-0.068590656,0.2651623,0.13651446,0.070824295,-0.019410703,0.2978912,-0.011665521,-0.10620602,0.12078597,0.025133664,0.002106647,-0.013736371,-0.07897848,-0.17165174,0.062410604,-0.025237035,0.17160398,-0.028367998,-0.11863308,0.1663281,-0.0028760694
R-HSA-8941332,-0.016260853,0.025860488,0.024669526,0.0111546535,0.04018802,-0.0021444918,-0.038062863,0.0009477865,0.008483311,0.026141454,0.014986713,0.028338276,0.045196474,-0.037307847,-0.022622231,-0.008624859,-0.046073858,-0.021312542,-0.00031396176,-0.049576342,0.018349132,-0.034705434,0.0010725888,0.039649054,-0.041314855,-0.038794488,0.0051615806,0.028815458,0.019198794,0.04978744,-0.041325808,-0.046311602,-0.0038005803,-0.04229734,0.032062445,0.02909609,0.02095703,-0.0031829653,0.05763436,0.0069647133,0.053402156,-0.028976705,-0.0003043202,0.06186764,0.016146354,-0.037103083,0.029571947,-0.032590874,-0.0068828147,0.013163759,0.011347661,-0.008113569,-0.0035583265,0.007090387,-0.030756753,0.015609603,0.036019247,0.043653846,0.0028437998,-0.002825384,-0.0043162117,-0.010290502,0.03830034,0.03474848,0.03642765,0.050001454,-0.019268692,0.010977922,0.041362174,0.029794008,-0.011698691,0.026330454,0.040288575,-0.006080486,-0.014640074,-0.025633896,0.022006812,-0.00027922774,-0.011166558,-0.04516955,-0.00972205,0.046686184,-0.013919124,-0.007607403,0.0123058455,0.03975408,-0.042587135,-0.041397437,0.02024278,0.020598114,0.00014212402,0.037880596,0.02773422,0.019609602,-0.011172656,0.022757981,-0.022296108,0.046478707,-0.013392728,-0.026142921,-0.016636724,-0.028144188,-0.005652752,-0.0027127052,0.041289635,0.042689174,-0.02037971,0.045106962,0.045436896,0.0032358798,-0.021763574,-0.051179487,0.03753914,-0.044254962,-0.008327568,0.021563068,-0.03956946,0.020230908,0.026561825,0.028387252,-0.0033116043,-0.021023046,-0.0015717354,0.016903525,-0.012353009,0.0069302204,0.031709384,-0.04361236
R-HSA-5357786,-0.0047755875,0.027982596,0.021721529,-0.035214234,0.010753656,0.027035376,-0.067231,-0.038642608,0.01948708,0.02409155,0.020428753,0.079860836,0.09682214,-0.047551237,-0.015484156,0.011701267,-0.078982234,0.005104216,0.039702225,-0.08948906,-0.003853538,-0.047617555,-0.005471101,0.033598214,-0.059150342,-0.038812663,0.0034715524,0.021230653,0.02352533,0.045154072,-0.042743538,-0.034493618,-0.025757728,-0.06747376,0.046347886,0.044324394,-0.022929851,0.012754819,0.05810944,0.036444765,0.07724635,-0.07215684,0.031420697,0.03569365,0.069365814,-0.034067556,0.046930287,0.010242103,-0.030662833,0.05263837,0.01243133,0.014000364,-0.02373596,0.029591944,-0.034819514,-0.033332393,0.022114594,0.09245579,-0.00045603747,-0.0069142478,-0.051294003,-0.014073914,0.035519313,0.058112785,0.043760277,0.024402516,-0.00173668,0.0070230667,0.05452836,0.033380076,-0.0817875,0.043027095,0.05039326,0.049599785,-0.010030806,-0.0030640885,0.044861227,-0.025760178,-0.032023966,-0.06541058,-0.0053342525,0.030695371,-0.0094732195,-0.006494319,0.060474403,-5.9774145e-05,-0.0519117,-0.06115362,0.050237298,0.01928196,-0.011553457,0.02508716,0.030660752,0.061609086,-0.005296018,0.041748792,-0.014249024,0.05276595,0.032340117,-0.057127506,-0.012376547,-0.022156779,0.04494015,0.04322612,0.06154547,0.027180409,-0.03537042,0.008377442,0.069409415,0.029593242,-0.013434384,-0.030735813,0.07464728,-0.040844686,-0.0364952,0.06029533,-0.020997025,-0.010699185,0.029166225,-0.00029202923,-0.049452044,-0.0044216104,0.020972116,0.042701714,-0.029395703,-0.016883632,0.045768835,-0.03075945
